prodcode,therapyevents,gemscriptcode,productname,drugsubstancename,substancestrength,formulation,routeofadministration,bnfcode,bnfheader,databasebuild
28688,3456,60425020,Nifedipine 10mg modified-release tablets (A A H Pharmaceuticals Ltd),Nifedipine,10mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,February 2009
49762,262,01947020,Nifedipine 10mg modified-release tablets (Alliance Healthcare (Distribution) Ltd),Nifedipine,10mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,January 2013
63246,36,44233021,Nifedipine 10mg modified-release tablets (AM Distributions (Yorkshire) Ltd),Nifedipine,10mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,May 2015
58990,1,47173020,Nifedipine 10mg modified-release tablets (Cubic Pharmaceuticals Ltd),Nifedipine,10mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,March 2014
60856,19,23048021,Nifedipine 10mg modified-release tablets (Sigma Pharmaceuticals Plc),Nifedipine,10mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,August 2014
26774,612,91013020,Nifedipine 10mg/5ml Oral suspension,Nifedipine,10mg/5ml,Oral Suspension,Oral,02060200,Calcium-channel Blockers,February 2009
53357,6,20553020,Nifedipine 10mg/5ml oral suspension,Nifedipine,2mg/1ml,Oral suspension,Oral,02060200,Calcium-channel Blockers,January 2013
1262,1168845,65057020,Nifedipine 12 20mg Modified-release tablet,Nifedipine,20mg,Modified-release Tablet,Oral,02060200,Calcium-channel Blockers,February 2009
65970,2,15493021,Nifedipine 2% ointment,Nifedipine,20mg/1gram,Ointment,Rectal,01070400,Management Of Anal Fissures,April 2016
40074,158,65054020,Nifedipine 20mg Capsule,Nifedipine,20mg,Capsule,Oral,02060200,Calcium-channel Blockers,August 2009
737,314355,73827020,Nifedipine 20mg modified-release capsules,Nifedipine,20mg,Modified-release capsule,Oral,02060200,Calcium-channel Blockers,February 2009
55824,17,59219020,Nifedipine 20mg Modified-release tablet (Berk Pharmaceuticals Ltd),Nifedipine,20mg,Modified-release Tablet,,02060200,Calcium-channel Blockers,August 2013
66236,6,63407020,Nifedipine 20mg Modified-release tablet (Kent Pharmaceuticals Ltd),Nifedipine,20mg,Modified-release Tablet,,02060200,Calcium-channel Blockers,May 2016
37025,28311,90709020,Nifedipine 20mg modified-release tablets,Nifedipine,20mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,February 2009
25919,2299,49118020,Nifedipine 20mg modified-release tablets (A A H Pharmaceuticals Ltd),Nifedipine,20mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,February 2009
49338,579,01966020,Nifedipine 20mg modified-release tablets (Alliance Healthcare (Distribution) Ltd),Nifedipine,20mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,January 2013
59163,1,47174020,Nifedipine 20mg modified-release tablets (Cubic Pharmaceuticals Ltd),Nifedipine,20mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,March 2014
47529,172,98903020,Nifedipine 20mg/ml oral drops,Nifedipine,20mg/1ml,Oral drops,Oral,02060200,Calcium-channel Blockers,August 2012
8213,57094,75515020,Nifedipine 24 20mg Modified-release tablet,Nifedipine,20mg,Modified-release Tablet,Oral,02060200,Calcium-channel Blockers,February 2009
1449,345469,80873020,Nifedipine 24 30mg Modified-release tablet,Nifedipine,30mg,Modified-release Tablet,Oral,02060200,Calcium-channel Blockers,February 2009
69202,6,33046020,Nifedipine 2mg/5ml oral suspension,Nifedipine,400microgram/1ml,Oral suspension,Oral,02060200,Calcium-channel Blockers,April 2017
5162,103374,79993020,Nifedipine 30mg modified-release capsules,Nifedipine,30mg,Modified-release capsule,Oral,02060200,Calcium-channel Blockers,February 2009
30199,15420,68509020,Nifedipine 30mg modified-release tablets,Nifedipine,30mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,February 2009
47614,22,60424020,Nifedipine 30mg modified-release tablets (A A H Pharmaceuticals Ltd),Nifedipine,30mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,August 2012
69668,1,33048020,Nifedipine 30mg/5ml oral suspension,Nifedipine,6mg/1ml,Oral suspension,Oral,02060200,Calcium-channel Blockers,June 2017
9269,30724,80875020,Nifedipine 40mg modified-release tablets,Nifedipine,40mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,February 2009
269,310956,65053020,Nifedipine 5mg capsules,Nifedipine,5mg,Capsule,Oral,02060200,Calcium-channel Blockers,February 2009
34522,96,49116020,Nifedipine 5mg capsules (A A H Pharmaceuticals Ltd),Nifedipine,5mg,Capsule,Oral,02060200,Calcium-channel Blockers,February 2009
34607,51,54160020,Nifedipine 5mg capsules (IVAX Pharmaceuticals UK Ltd),Nifedipine,5mg,Capsule,Oral,02060200,Calcium-channel Blockers,February 2009
34975,7,54545020,Nifedipine 5mg capsules (Teva UK Ltd),Nifedipine,5mg,Capsule,Oral,02060200,Calcium-channel Blockers,February 2009
53990,14,20557020,Nifedipine 5mg/5ml oral suspension,Nifedipine,1mg/1ml,Oral suspension,Oral,02060200,Calcium-channel Blockers,March 2013
9750,51755,79994020,Nifedipine 60mg modified-release capsules,Nifedipine,60mg,Modified-release capsule,Oral,02060200,Calcium-channel Blockers,February 2009
34115,2441,68510020,Nifedipine 60mg Modified-release tablet,Nifedipine,60mg,Modified-release Tablet,Oral,02060200,Calcium-channel Blockers,February 2009
3930,129596,80874020,Nifedipine 60mg modified-release tablets,Nifedipine,60mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,February 2009
43410,251,75517020,Nifedipine extra 60mg Modified-release tablet,Nifedipine,60mg,Modified-release Tablet,Oral,02060200,Calcium-channel Blockers,September 2010
34146,873,61467020,Nifedipine mr 10mg Modified-release tablet (IVAX Pharmaceuticals UK Ltd),Nifedipine,10mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,February 2009
34101,1183,61468020,Nifedipine mr 20mg Modified-release tablet (IVAX Pharmaceuticals UK Ltd),Nifedipine,20mg,Modified-release Tablet,Oral,02060200,Calcium-channel Blockers,February 2009
47707,2,93331020,Nifedipine Oral solution,Nifedipine,,Oral Solution,Oral,02060200,Calcium-channel Blockers,August 2012
25026,1,!4904103,NIFEDIPINE RETARD,,,,,00000000,Unknown,February 2009
25044,0,!4904104,NIFEDIPINE RETARD,,,,,00000000,Unknown,February 2009
38107,40,73256020,Nifedipine sr 30mg Tablet (Hillcross Pharmaceuticals Ltd),Nifedipine,30mg,Tablet,Oral,02060200,Calcium-channel Blockers,February 2009
7823,1763,06750007,NIFEDIPINE TAB 5 mg,,,,,00000000,Unknown,February 2009
15117,9967,68850020,Nifedipine with atenolol 20mg + 50mg Capsule,Nifedipine/Atenolol,20mg + 50mg,Capsule,Oral,02040000/02060200,Beta-adrenoceptor Blocking Drugs/Calcium-channel Blockers,February 2009
47285,2,73272020,Nifedipine xl 60mg Tablet (Hillcross Pharmaceuticals Ltd),Nifedipine,60mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,May 2012
11512,5547,84876020,Nifedipress MR 10 tablets (Dexcel-Pharma Ltd),Nifedipine,10mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,February 2009
16073,639,86867020,Nifedipress MR 10 tablets (Teva UK Ltd),Nifedipine,10mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,February 2009
21245,308,85846020,Nifedipress mr 10mg Modified-release tablet (Actavis UK Ltd),Nifedipine,10mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,February 2009
10135,678,86770020,Nifedipress mr 10mg Modified-release tablet (Sandoz Ltd),Nifedipine,10mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,February 2009
17448,247,84211020,Nifedipress mr 10mg Modified-release tablet (Sterwin Medicines),Nifedipine,10mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,February 2009
21886,2014,85847020,Nifedipress MR 20 tablets (Actavis UK Ltd),Nifedipine,20mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,February 2009
10136,9486,84877020,Nifedipress MR 20 tablets (Dexcel-Pharma Ltd),Nifedipine,20mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,February 2009
20591,893,86868020,Nifedipress MR 20 tablets (Teva UK Ltd),Nifedipine,20mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,February 2009
20311,446,57957020,Nifedipress mr 20mg Modified-release tablet (Generics (UK) Ltd),Nifedipine,20mg,Modified-release Tablet,Oral,02060200,Calcium-channel Blockers,February 2009
17338,49,84579020,Nifedotard 20 mr 20mg Modified-release tablet (Galen Ltd),Nifedipine,20mg,Modified-release Tablet,Oral,02060200,Calcium-channel Blockers,February 2009
12606,270,76104020,Nifelease 20mg Modified-release tablet (Eastern Pharmaceuticals Ltd),Nifedipine,20mg,Modified-release Tablet,Oral,02060200,Calcium-channel Blockers,February 2009
1300,22242,54944020,Nifensar xl 20mg Modified-release tablet (Rhone-Poulenc Rorer Ltd),Nifedipine,20mg,Modified-release Tablet,Oral,02060200,Calcium-channel Blockers,February 2009
25132,239,90751020,Nifopress MR 20mg tablets (Teva UK Ltd),Nifedipine,20mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,February 2009
7541,2113,57458020,Nifopress Retard 20mg tablets (AMCo),Nifedipine,20mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,February 2009
71529,1,68595020,Nimodipine 10mg/50ml solution for infusion vials,Nimodipine,200microgram/1ml,Solution for infusion,Intravenous,02060200,Calcium-channel Blockers,January 2018
11547,1902,74190020,Nimodipine 30mg tablets,Nimodipine,30mg,Tablet,Oral,02060200,Calcium-channel Blockers,February 2009
22217,2633,83200020,Nimodrel 10mg modified-release tablet (Opus Pharmaceuticals Ltd),Nifedipine,10mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,February 2009
24228,2682,83201020,Nimodrel 20mg modified-release tablet (Opus Pharmaceuticals Ltd),Nifedipine,20mg,Modified-release Tablet,Oral,02060200,Calcium-channel Blockers,February 2009
33025,54,90565020,Nimodrel XL 30mg tablets (Zurich Pharmaceuticals),Nifedipine,30mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,February 2009
47887,9,90567020,Nimodrel XL 60mg tablets (Zurich Pharmaceuticals),Nifedipine,60mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,October 2012
10595,829,68599020,Nimotop 30mg tablets (Bayer Plc),Nimodipine,30mg,Tablet,Oral,02060200,Calcium-channel Blockers,February 2009
23805,1681,83478020,Nisoldipine 10mg modified-release tablets,Nisoldipine,10mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,February 2009
18038,901,83479020,Nisoldipine 20mg modified-release tablets,Nisoldipine,20mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,February 2009
23823,151,83480020,Nisoldipine 30mg modified-release tablets,Nisoldipine,30mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,February 2009
17342,57,86339020,Nivaten retard 10mg Modified-release tablet (Actavis UK Ltd),Nifedipine,10mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,February 2009
25646,70,86340020,Nivaten retard 20mg Modified-release tablet (Actavis UK Ltd),Nifedipine,20mg,Modified-release Tablet,Oral,02060200,Calcium-channel Blockers,February 2009
40316,4046,96923020,Olmesartan medoxomil 20mg / Amlodipine 5mg tablets,Amlodipine besilate/Olmesartan medoxomil,5mg + 20mg,Tablet,Oral,02050502/02060200,Angiotensin-ii Receptor Antagonists/Calcium-channel Blockers,September 2009
40668,1362,96927020,Olmesartan medoxomil 40mg / Amlodipine 10mg tablets,Olmesartan medoxomil/Amlodipine besilate,40mg + 10mg,Tablet,Oral,02050502/02060200,Angiotensin-ii Receptor Antagonists/Calcium-channel Blockers,November 2009
40639,2294,96925020,Olmesartan medoxomil 40mg / Amlodipine 5mg tablets,Olmesartan medoxomil/Amlodipine besilate,40mg + 5mg,Tablet,Oral,02050502/02060200,Angiotensin-ii Receptor Antagonists/Calcium-channel Blockers,October 2009
46687,67,99769020,Olmesartan medoxomil with amlodipine and hydrochlorothiazide 20mg + 5mg + 12.5mg Tablet,Amlodipine/Hydrochlorothiazide/Olmesartan Medoxomil,20mg + 5mg + 12.5mg,Tablet,Oral,02020100/02050502,Thiazides And Related Diuretics/Angiotensin-ii Receptor Antagonists,January 2012
46715,27,99773020,Olmesartan medoxomil with amlodipine and hydrochlorothiazide 40mg + 10mg + 12.5mg Tablet,Amlodipine/Hydrochlorothiazide/Olmesartan Medoxomil,40mg + 10mg + 12.5mg,Tablet,Oral,02020100/02050502,Thiazides And Related Diuretics/Angiotensin-ii Receptor Antagonists,January 2012
55358,23,99777020,Olmesartan medoxomil with amlodipine and hydrochlorothiazide 40mg + 10mg + 25mg Tablet,Amlodipine/Hydrochlorothiazide/Olmesartan Medoxomil,40mg + 10mg + 25mg,Tablet,,02020100/02050502,Thiazides And Related Diuretics/Angiotensin-ii Receptor Antagonists,May 2013
46792,4,99771020,Olmesartan medoxomil with amlodipine and hydrochlorothiazide 40mg + 5mg + 12.5mg Tablet,Amlodipine/Hydrochlorothiazide/Olmesartan Medoxomil,40mg + 5mg + 12.5mg,Tablet,Oral,02020100/02050502,Thiazides And Related Diuretics/Angiotensin-ii Receptor Antagonists,February 2012
47467,4,99775020,Olmesartan medoxomil with amlodipine and hydrochlorothiazide 40mg + 5mg + 25mg Tablet,Amlodipine/Hydrochlorothiazide/Olmesartan Medoxomil,40mg + 5mg + 25mg,Tablet,Oral,02020100/02050502,Thiazides And Related Diuretics/Angiotensin-ii Receptor Antagonists,July 2012
21918,356,85943020,Optil 60mg modified-release tablets (Opus Pharmaceuticals Ltd),Diltiazem hydrochloride,60mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,February 2009
26267,997,69393020,Optil sr 120mg Modified-release capsule (Opus Pharmaceuticals Ltd),Diltiazem Hydrochloride,120mg,Modified-release Capsule,Oral,02060200,Calcium-channel Blockers,February 2009
26269,349,69394020,Optil sr 180mg Modified-release capsule (Opus Pharmaceuticals Ltd),Diltiazem Hydrochloride,180mg,Modified-release Capsule,Oral,02060200,Calcium-channel Blockers,February 2009
23733,1608,69392020,Optil sr 90mg Modified-release capsule (Opus Pharmaceuticals Ltd),Diltiazem hydrochloride,90mg,Modified-release capsule,Oral,02060200,Calcium-channel Blockers,February 2009
26309,1062,77216020,Optil xl 240mg Modified-release capsule (Opus Pharmaceuticals Ltd),Diltiazem hydrochloride,240mg,Modified-release capsule,Oral,02060200,Calcium-channel Blockers,February 2009
26270,456,77217020,Optil xl 300mg Modified-release capsule (Opus Pharmaceuticals Ltd),Diltiazem hydrochloride,300mg,Modified-release capsule,Oral,02060200,Calcium-channel Blockers,February 2009
36620,16,88802020,Parmid XL 10mg tablets (Sandoz Ltd),Felodipine,10mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,February 2009
60652,38,23052021,Parmid XL 2.5mg tablets (Sandoz Ltd),Felodipine,2.5mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,July 2014
33932,17,88800020,Parmid XL 5mg tablets (Sandoz Ltd),Felodipine,5mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,February 2009
60684,60,22974021,Perindopril erbumine 4mg / Amlodipine 10mg tablets,Perindopril erbumine/Amlodipine besilate,4mg + 10mg,Tablet,Oral,02050501/02060200,Angiotensin-converting Enzyme Inhibitors/Calcium-channel Blockers,August 2014
60067,38,22976021,Perindopril erbumine 4mg / Amlodipine 5mg tablets,Perindopril erbumine/Amlodipine besilate,4mg + 5mg,Tablet,Oral,02050501/02060200,Angiotensin-converting Enzyme Inhibitors/Calcium-channel Blockers,May 2014
63149,76,22978021,Perindopril erbumine 8mg / Amlodipine 10mg tablets,Amlodipine besilate/Perindopril erbumine,10mg + 8mg,Tablet,Oral,02050501/02060200,Angiotensin-converting Enzyme Inhibitors/Calcium-channel Blockers,May 2015
60744,105,22980021,Perindopril erbumine 8mg / Amlodipine 5mg tablets,Amlodipine besilate/Perindopril erbumine,5mg + 8mg,Tablet,Oral,02050501/02060200,Angiotensin-converting Enzyme Inhibitors/Calcium-channel Blockers,August 2014
43394,1,89315020,Pinefeld XL 10mg tablets (Tillomed Laboratories Ltd),Felodipine,10mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,September 2010
7280,38554,65383020,Plendil 10mg modified-release tablets (AstraZeneca UK Ltd),Felodipine,10mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,February 2009
9334,30035,65384020,Plendil 2.5mg modified-release tablets (AstraZeneca UK Ltd),Felodipine,2.5mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,February 2009
9437,64212,65382020,Plendil 5mg modified-release tablets (AstraZeneca UK Ltd),Felodipine,5mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,February 2009
64504,0,02030020,Plendil 5mg modified-release tablets (Necessity Supplies Ltd),Felodipine,5mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,October 2015
3931,83,84204020,Posicor 100mg Tablet (Roche Products Ltd),Mibefradil,100mg,Tablet,Oral,02060200,Calcium-channel Blockers,February 2009
1529,474,84203020,Posicor 50mg Tablet (Roche Products Ltd),Mibefradil,50mg,Tablet,Oral,02060200,Calcium-channel Blockers,February 2009
8257,9684,69560020,Prescal 2.5mg tablets (Novartis Pharmaceuticals UK Ltd),Isradipine,2.5mg,Tablet,Oral,02060200,Calcium-channel Blockers,February 2009
11965,1413,81445020,Ramipril 2.5mg with felodipine 2.5mg modified-release tablet,Felodipine/Ramipril,2.5mg + 2.5mg,Modified Release Tablet,Oral,02050501/02060200,Angiotensin-converting Enzyme Inhibitors/Calcium-channel Blockers,February 2009
11567,8674,81446020,Ramipril 5mg with felodipine 5mg modified-release tablet,Felodipine/Ramipril,5mg + 5mg,Modified Release Tablet,Oral,02050501/02060200,Angiotensin-converting Enzyme Inhibitors/Calcium-channel Blockers,February 2009
19457,0,84468020,Ranvera MR 240mg tablets (Ranbaxy (UK) Ltd),Verapamil hydrochloride,240mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,February 2009
21795,706,50256020,Retalzem 60 modified-release tablets (Kent Pharmaceuticals Ltd),Diltiazem hydrochloride,60mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,February 2009
18690,36,04427007,SECURON (CALENDAR PACK) 120 MG TAB,,,,,00000000,Unknown,February 2009
3057,9986,58377020,Securon 120mg tablets (Abbott Laboratories Ltd),Verapamil hydrochloride,120mg,Tablet,Oral,02060200,Calcium-channel Blockers,February 2009
22826,164,56814020,Securon 160mg Tablet (Abbott Laboratories Ltd),Verapamil hydrochloride,160mg,Tablet,Oral,02030202/02060200,Supraventricular Arrhythmias/Calcium-channel Blockers,February 2009
8524,2313,58375020,Securon 40mg Tablet (Abbott Laboratories Ltd),Verapamil hydrochloride,40mg,Tablet,Oral,02030202/02060200,Supraventricular Arrhythmias/Calcium-channel Blockers,February 2009
10832,2429,58376020,Securon 80mg Tablet (Abbott Laboratories Ltd),Verapamil hydrochloride,80mg,Tablet,Oral,02030202/02060200,Supraventricular Arrhythmias/Calcium-channel Blockers,February 2009
27295,1,70927020,Securon IV 5mg/2ml solution for injection ampoules (Mylan),Verapamil hydrochloride,2.5mg/1ml,Solution for injection,Intravenous,02060200,Calcium-channel Blockers,February 2009
59264,0,00872020,Securon SR 240mg tablets (DE Pharmaceuticals),Verapamil hydrochloride,240mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,April 2014
3342,314603,58870020,Securon SR 240mg tablets (Mylan),Verapamil hydrochloride,240mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,February 2009
51461,0,00865020,Securon SR 240mg tablets (Waymade Healthcare Plc),Verapamil hydrochloride,240mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,January 2013
39984,1635,96929020,Sevikar 20mg/5mg tablets (Daiichi Sankyo UK Ltd),Amlodipine besilate/Olmesartan medoxomil,5mg + 20mg,Tablet,Oral,02050502/02060200,Angiotensin-ii Receptor Antagonists/Calcium-channel Blockers,August 2009
41203,451,96933020,Sevikar 40mg/10mg tablets (Daiichi Sankyo UK Ltd),Olmesartan medoxomil/Amlodipine besilate,40mg + 10mg,Tablet,Oral,02050502/02060200,Angiotensin-ii Receptor Antagonists/Calcium-channel Blockers,February 2010
41205,518,96931020,Sevikar 40mg/5mg tablets (Daiichi Sankyo UK Ltd),Olmesartan medoxomil/Amlodipine besilate,40mg + 5mg,Tablet,Oral,02050502/02060200,Angiotensin-ii Receptor Antagonists/Calcium-channel Blockers,February 2010
46355,472,99779020,Sevikar HCT 20mg/5mg/12.5mg tablets (Daiichi Sankyo UK Ltd),Hydrochlorothiazide/Olmesartan medoxomil/Amlodipine besilate,12.5mg + 20mg + 5mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,October 2011
47616,288,99785020,Sevikar HCT 40mg/10mg/12.5mg tablets (Daiichi Sankyo UK Ltd),Amlodipine besilate/Hydrochlorothiazide/Olmesartan medoxomil,10mg + 12.5mg + 40mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,August 2012
53220,152,99791020,Sevikar HCT 40mg/10mg/25mg tablets (Daiichi Sankyo UK Ltd),Hydrochlorothiazide/Amlodipine besilate/Olmesartan medoxomil,25mg + 10mg + 40mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,January 2013
47573,212,99783020,Sevikar HCT 40mg/5mg/12.5mg tablets (Daiichi Sankyo UK Ltd),Amlodipine besilate/Hydrochlorothiazide/Olmesartan medoxomil,5mg + 12.5mg + 40mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,August 2012
47727,41,99789020,Sevikar HCT 40mg/5mg/25mg tablets (Daiichi Sankyo UK Ltd),Hydrochlorothiazide/Amlodipine besilate/Olmesartan medoxomil,25mg + 5mg + 40mg,Tablet,Oral,02050502,Angiotensin-ii Receptor Antagonists,August 2012
22696,80,84383020,Slofedipine 20mg tablets (Sterwin Medicines),Nifedipine,20mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,February 2009
9573,3535,54677020,Slofedipine XL 30mg tablets (Zentiva),Nifedipine,30mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,February 2009
9553,1709,54678020,Slofedipine XL 60 tablets (Zentiva),Nifedipine,60mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,February 2009
2528,104037,76293020,Slozem 120mg capsules (Merck Serono Ltd),Diltiazem hydrochloride,120mg,Modified-release capsule,Oral,02060200,Calcium-channel Blockers,February 2009
5234,92880,76294020,Slozem 180mg capsules (Merck Serono Ltd),Diltiazem hydrochloride,180mg,Modified-release capsule,Oral,02060200,Calcium-channel Blockers,February 2009
4408,113887,76295020,Slozem 240mg capsules (Merck Serono Ltd),Diltiazem hydrochloride,240mg,Modified-release capsule,Oral,02060200,Calcium-channel Blockers,February 2009
17586,42042,80135020,Slozem 300mg capsules (Merck Serono Ltd),Diltiazem hydrochloride,300mg,Modified-release capsule,Oral,02060200,Calcium-channel Blockers,February 2009
7681,90,51782020,Synadrin 60mg Tablet (Hoechst UK Ltd),Prenylamine Lactate,60mg,Tablet,Oral,02060200,Calcium-channel Blockers,February 2009
19129,373,83487020,Syscor MR 10 tablets (Forest Laboratories UK Ltd),Nisoldipine,10mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,February 2009
31337,124,83488020,Syscor MR 20 tablets (Forest Laboratories UK Ltd),Nisoldipine,20mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,February 2009
31336,59,83489020,Syscor MR 30 tablets (Forest Laboratories UK Ltd),Nisoldipine,30mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,February 2009
20579,3580,85903020,Tarka modified-release capsules (Abbott Laboratories Ltd),Verapamil hydrochloride/Trandolapril,180mg + 2mg,Modified-release capsule,Oral,02050501/02060200,Angiotensin-converting Enzyme Inhibitors/Calcium-channel Blockers,February 2009
8642,104158,68652020,Tenif 50mg/20mg modified-release capsules (AstraZeneca UK Ltd),Atenolol/Nifedipine,50mg + 20mg,Modified-release capsule,Oral,02040000/02060200,Beta-adrenoceptor Blocking Drugs/Calcium-channel Blockers,February 2009
19170,14777,82932020,Tensipine MR 10 tablets (Thornton & Ross Ltd),Nifedipine,10mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,February 2009
5806,21673,82933020,Tensipine MR 20 tablets (Thornton & Ross Ltd),Nifedipine,20mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,February 2009
56467,132,01909020,Tildiem 60mg modified-release tablets (DE Pharmaceuticals),Diltiazem hydrochloride,60mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,August 2013
2888,212188,62586020,Tildiem 60mg modified-release tablets (Sanofi),Diltiazem hydrochloride,60mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,February 2009
57594,4,01906020,Tildiem 60mg modified-release tablets (Waymade Healthcare Plc),Diltiazem hydrochloride,60mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,October 2013
52701,1,01902020,Tildiem LA 200 capsules (Mawdsley-Brooks & Company Ltd),Diltiazem hydrochloride,200mg,Modified-release capsule,Oral,02060200,Calcium-channel Blockers,January 2013
38545,217623,95521020,Tildiem LA 200 capsules (Sanofi),Diltiazem hydrochloride,200mg,Modified-release capsule,Oral,02060200,Calcium-channel Blockers,February 2009
536,261490,62588020,Tildiem la 200mg Modified-release capsule (Sanofi),Diltiazem hydrochloride,200mg,Modified-release capsule,Oral,02060200,Calcium-channel Blockers,February 2009
54799,1,01878020,Tildiem LA 300 capsules (Mawdsley-Brooks & Company Ltd),Diltiazem hydrochloride,300mg,Modified-release capsule,Oral,02060200,Calcium-channel Blockers,April 2013
38876,128768,95519020,Tildiem LA 300 capsules (Sanofi),Diltiazem hydrochloride,300mg,Modified-release capsule,Oral,02060200,Calcium-channel Blockers,February 2009
5296,157207,62587020,Tildiem la 300mg Modified-release capsule (Sanofi),Diltiazem hydrochloride,300mg,Modified-release capsule,Oral,02060200,Calcium-channel Blockers,February 2009
66048,0,11004020,Tildiem Retard 120mg tablets (DE Pharmaceuticals),Diltiazem hydrochloride,120mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,April 2016
51261,0,11007020,Tildiem Retard 120mg tablets (Mawdsley-Brooks & Company Ltd),Diltiazem hydrochloride,120mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,January 2013
1289,263507,60297020,Tildiem Retard 120mg tablets (Sanofi),Diltiazem hydrochloride,120mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,February 2009
70961,1,01872020,Tildiem Retard 90mg tablets (DE Pharmaceuticals),Diltiazem hydrochloride,90mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,December 2017
939,386808,60296020,Tildiem Retard 90mg tablets (Sanofi),Diltiazem hydrochloride,90mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,February 2009
18223,761,85883020,Trandolapril with verapamil 2mg + 180mg Modified-release capsule,Verapamil Hydrochloride/Trandolapril,2mg + 180mg,Modified-release Capsule,Oral,02050501/02060200,Angiotensin-converting Enzyme Inhibitors/Calcium-channel Blockers,February 2009
28438,53,85815020,Triapin 2.5mg/2.5mg modified-release tablets (Sanofi),Felodipine/Ramipril,2.5mg + 2.5mg,Modified-release tablet,Oral,02050501/02060200,Angiotensin-converting Enzyme Inhibitors/Calcium-channel Blockers,February 2009
17006,1192,85824020,Triapin 5mg/5mg modified-release tablets (Sanofi),Felodipine/Ramipril,5mg + 5mg,Modified-release tablet,Oral,02050501/02060200,Angiotensin-converting Enzyme Inhibitors/Calcium-channel Blockers,February 2009
